timestamp,machine_id,pressure,rpm,temperature,vibration,voltage
2026-04-10 07:01:42.692000+00:00,machine-002,98.27564611512064,1250.804437898753,74.54067395921382,0.04737608194571426,217.8752182315387
2026-04-10 07:01:44.693000+00:00,machine-002,108.33421235303078,2022.4633375660424,58.875107388911374,0.02008362110405658,234.3933908547383
2026-04-10 07:01:46.694000+00:00,machine-002,96.49555134049777,2431.2961463753036,71.59595327887516,0.017228974942111425,219.25218885083737
2026-04-10 07:01:48.695000+00:00,machine-002,99.75059822126659,2055.202650755799,72.4353759082298,0.04949067860297798,216.0428830867653
2026-04-10 07:01:50.698000+00:00,machine-002,99.09844751126636,3009.6150777814873,76.00246028312975,0.012813368205048779,215.65666316881334
2026-04-10 07:01:52.700000+00:00,machine-002,109.91981645793417,2653.1455685631463,65.00559298708862,0.04428443033365988,222.49270739126038
2026-04-10 07:01:54.703000+00:00,machine-002,118.99683879778408,2773.2404517176337,75.0633716865728,0.022787559620045254,219.06171514112353
2026-04-10 07:01:56.705000+00:00,machine-002,95.68454975634532,2772.022469914309,60.533063701424354,0.035898842946531034,236.56696474165744
2026-04-10 07:01:58.708000+00:00,machine-002,110.9324291832653,1877.0583174294657,67.02569239804079,0.047485908932688156,220.15636190367218
2026-04-10 07:02:00.710000+00:00,machine-002,111.8980258477306,2570.9825864682457,73.95298019075275,0.03365016119210707,221.027838716968
2026-04-10 07:02:02.713000+00:00,machine-002,118.959772649937,1503.5376624488256,46.89142216247106,0.04317651550099926,214.63383807810132
2026-04-10 07:02:04.716000+00:00,machine-002,119.41680432390712,1620.9849662902625,62.09001335691414,0.014434519055016703,223.12199711915625
2026-04-10 07:02:06.718000+00:00,machine-002,116.92793370301898,1706.7768775369282,71.0064290784641,0.03145258937934198,210.89176228923068
2026-04-10 07:02:08.720000+00:00,machine-002,97.57092905466168,1654.5735948763127,66.1350033446517,0.016520087162866237,239.01367613784845
2026-04-10 07:02:10.722000+00:00,machine-002,106.43235392337984,1302.5348447202684,73.62504569286047,0.01499859169459175,218.42692488219038
2026-04-10 07:02:12.725000+00:00,machine-002,96.4734899625377,3052.9837544127195,75.64658861875651,0.03961520403610963,216.68302514043296
2026-04-10 07:02:14.728000+00:00,machine-002,114.60767255796631,2363.3146063617787,75.44289986123034,0.039770472804751704,215.00988483830247
2026-04-10 07:02:16.730000+00:00,machine-002,106.87384657464436,1351.375855150539,47.2861102829158,0.012689473638215746,233.3676667202676
2026-04-10 07:02:18.733000+00:00,machine-002,112.18310139050864,1983.5207528385545,75.01321894750953,0.015453576038621155,215.23042150041442
2026-04-10 07:02:20.736000+00:00,machine-002,108.62873641689905,2962.143210305605,62.823692537450796,0.02939613200693004,220.4186689458373
2026-04-10 07:02:22.739000+00:00,machine-002,109.19032827022599,1931.459816174834,79.22216820627217,0.04105520529526062,225.7612883051872
2026-04-10 07:02:24.743000+00:00,machine-002,108.43476373094234,3173.000641711028,76.6350185247795,0.04085563159876748,213.25007378216398
2026-04-10 07:02:26.746000+00:00,machine-002,102.9719829568573,1458.6111108640678,55.64328610155631,0.037812773448648807,218.6757501919694
2026-04-10 07:02:28.748000+00:00,machine-002,106.56737748528077,2628.8722946672438,48.960957330587604,0.027983178971578745,221.85772746963238
2026-04-10 07:02:30.750000+00:00,machine-002,106.45343004575389,2188.9075487132386,62.66627972454532,0.030566497299455306,238.7880831750898
2026-04-10 07:02:32.753000+00:00,machine-002,100.39149960176191,2307.245637053773,67.52340606636994,0.043546660696540125,232.14631444764706
2026-04-10 07:02:34.756000+00:00,machine-002,117.37632605915665,2216.180615260233,69.87834121203997,0.011990955243946742,220.8166362251107
2026-04-10 07:02:36.759000+00:00,machine-002,115.5781041552901,3098.042597327573,49.941488169113185,0.025427049813062583,218.98544389195993
2026-04-10 07:02:38.763000+00:00,machine-002,97.2143580853856,2246.2995311158015,50.852119634044755,0.03484411352511314,212.69657337934618
2026-04-10 07:02:40.763000+00:00,machine-002,116.92607040833218,2938.443635658443,52.097007657838496,0.02365693025559349,217.08402323736084
2026-04-10 07:02:42.764000+00:00,machine-002,98.19624785088479,2122.9362513388496,74.55073630192328,0.039849586778595854,235.00816580280886
2026-04-10 07:02:44.767000+00:00,machine-002,116.23184143066919,1903.6458383871784,50.554926660431995,0.036695649032582434,235.62472895190962
2026-04-10 07:02:46.769000+00:00,machine-002,109.88596226516316,2719.549687080026,75.53071142267746,0.04542035384794548,218.48272895321384
2026-04-10 07:02:48.770000+00:00,machine-002,117.913930339418,1489.482037436044,51.188552144383735,0.041501218363095345,225.0949170245473
2026-04-10 07:02:50.772000+00:00,machine-002,101.7060989011049,2137.8758994296236,48.4395959545143,0.02208270019523387,234.1745973005254
2026-04-10 07:02:52.774000+00:00,machine-002,117.52064845487132,2438.564964644511,106.28938656704219,0.1213473459154521,210.155188577614
2026-04-10 07:02:54.778000+00:00,machine-002,113.73338773225947,2086.2688138130043,53.8283554317784,0.04123119852766114,227.07765528717798
2026-04-10 07:02:56.779000+00:00,machine-002,113.5230824798013,3148.960330496756,51.89798307059799,0.028501471807721494,229.5167540132676
2026-04-10 07:02:58.781000+00:00,machine-002,106.56249373961957,2398.7694352190956,68.5215301980726,0.010506550522557431,229.76650191337828
2026-04-10 07:03:00.784000+00:00,machine-002,108.93233968192322,2303.927452430572,71.47478933706012,0.02439711046244746,238.21237793639133
2026-04-10 07:03:02.788000+00:00,machine-002,97.18696658507997,1504.360649022722,61.8516557632412,0.03019760560861419,220.35757168028297
2026-04-10 07:03:04.790000+00:00,machine-002,113.61278032701273,1751.5893225003963,50.45427510024225,0.048894681208012276,230.25660448919788
2026-04-10 07:03:06.791000+00:00,machine-002,111.8040484002102,3151.606501621417,76.54625765956541,0.010143922122986138,229.3699348162415
2026-04-10 07:03:08.793000+00:00,machine-002,108.21486520120186,1221.4290608095944,49.90330839789545,0.04611952332465828,227.61337721240056
2026-04-10 07:03:10.795000+00:00,machine-002,95.31720439003445,2470.5099520212107,58.46669296488198,0.0415103211172377,220.95972791008077
2026-04-10 07:03:12.799000+00:00,machine-002,105.31710143144625,2761.819500668297,50.82326438502001,0.01021540321253125,214.1269375832865
2026-04-10 07:03:14.802000+00:00,machine-002,110.3035615305527,3096.943836882637,60.66527240219761,0.02161935826624147,216.7472058609309
2026-04-10 07:03:16.805000+00:00,machine-002,106.15612699641719,2779.221701548273,73.9004606468222,0.036100527824712125,219.9271263880756
2026-04-10 07:03:18.807000+00:00,machine-002,99.28948490985134,3153.4459747525443,58.934984828439376,0.036563290626655774,227.64955548916308
2026-04-10 07:03:20.809000+00:00,machine-002,107.52846001454664,1862.446495039123,59.470230315485026,0.019283394218062546,221.97185899759873
2026-04-10 07:03:22.813000+00:00,machine-002,116.96311505803727,1691.9710428850526,54.935041795561716,0.04757996800192459,213.13945493874695
2026-04-10 07:03:24.816000+00:00,machine-002,111.40078214304663,1347.3756476208662,72.09379523208119,0.03148405032378047,223.08138805253736
2026-04-10 07:03:26.818000+00:00,machine-002,111.79943995691904,2004.5062044522592,52.911442751120546,0.042065995170547495,238.56751204140423
2026-04-10 07:03:28.821000+00:00,machine-002,102.29498731612232,2394.7593425094856,46.41824760006568,0.02486109524901072,227.83407120280242
2026-04-10 07:03:30.823000+00:00,machine-002,116.16761687339198,2873.453594692865,74.59150616636596,0.03662383757171465,227.36681203658574
2026-04-10 07:03:32.827000+00:00,machine-002,106.38039550393717,1559.9665841361846,53.59174088725439,0.04854926137383362,233.85990577168832
2026-04-10 07:03:34.831000+00:00,machine-002,100.76249974423816,2400.999190307458,69.6008313273913,0.03792240503251107,217.95794795102378
2026-04-10 07:03:36.835000+00:00,machine-002,116.57965356718623,2185.782448393344,77.68890139366334,0.022326637436946316,226.06154042329644
2026-04-10 07:03:38.836000+00:00,machine-002,97.03823287409082,1692.276216607726,70.45801315224689,0.03235997222603555,225.4024842598036
2026-04-10 07:03:40.838000+00:00,machine-002,105.3604720866501,2230.2535603605093,65.0949311787665,0.023197879563007527,227.03009250288258
2026-04-10 07:03:42.840000+00:00,machine-002,105.61224260033448,1311.6439491979725,66.05385461514001,0.0316054543010894,226.8902310886126
2026-04-10 07:03:44.841000+00:00,machine-002,103.73612049616116,1338.6468032679013,49.907744468684314,0.02227062927483371,212.1674836984024
2026-04-10 07:03:46.845000+00:00,machine-002,98.79034433594991,1476.6985640295413,74.11370640478044,0.03249522598623213,225.86335448841896
2026-04-10 07:03:48.847000+00:00,machine-002,96.49762681840026,2182.927179311948,47.00324414438529,0.04463798349920248,236.94830049258897
2026-04-10 07:03:50.849000+00:00,machine-002,119.64879093932066,2500.2291189957164,102.74646886800699,0.11975503304778654,211.38098281267605
2026-04-10 07:03:52.853000+00:00,machine-002,110.30363969702925,2814.4651686812767,64.68151567881216,0.020330808277307065,217.06258408843837
2026-04-10 07:03:54.854000+00:00,machine-002,105.01535929829416,1532.7604642823742,63.0954194566568,0.011554235261973545,218.17329760094765
2026-04-10 07:03:56.856000+00:00,machine-002,100.65464862514887,2410.11122545904,77.37486560539672,0.016093579983222618,222.66515326761262
2026-04-10 07:03:58.859000+00:00,machine-002,107.15054388708447,2010.1714603646885,54.03523400423475,0.034044454470088165,223.86402104192302
2026-04-10 07:04:00.861000+00:00,machine-002,107.79813787853207,1366.5266027382238,62.307735506760764,0.03534547359984584,221.25102024037324
2026-04-10 07:04:02.865000+00:00,machine-002,116.02915227124038,2317.0450983857563,106.22963745216124,0.1084763816362059,233.18236035048855
2026-04-10 07:04:04.866000+00:00,machine-002,100.72886293042055,2893.6446074607566,60.55128250870849,0.027753632944640526,216.97729023053142
2026-04-10 07:04:06.869000+00:00,machine-002,119.01630538975397,1643.6157307811386,72.66739556664803,0.018431620570211707,231.9103224734703
2026-04-10 07:04:08.874000+00:00,machine-002,95.96049576740707,2842.8670282900566,70.50685366984712,0.04923728421090922,233.83779518625957
2026-04-10 07:04:10.877000+00:00,machine-002,110.04224191267984,2770.771465839658,69.64646298843688,0.04578048631231721,237.23521112007694
2026-04-10 07:04:12.879000+00:00,machine-002,112.98619035441529,2996.8596141016974,45.78320464376083,0.039471655889159296,211.47051810328648
2026-04-10 07:04:14.881000+00:00,machine-002,116.25279921602909,1259.9204606256028,65.32846174033405,0.03202387219617577,228.26290509193973
2026-04-10 07:04:16.884000+00:00,machine-002,114.60996135700069,2482.2842045203297,57.37151937450038,0.0300863275963024,219.34828071556083
2026-04-10 07:04:18.887000+00:00,machine-002,98.50201874032184,2773.299203133515,79.16759829093138,0.026926500487938765,237.5110194379622
2026-04-10 07:04:20.907000+00:00,machine-002,116.9276310714289,1703.6941811662755,70.379135601753,0.014951128228726036,239.1955773850033
2026-04-10 07:04:22.949000+00:00,machine-002,118.55134431965406,2596.9957118792845,70.70282936894158,0.011019301289831102,214.4103928265751
2026-04-10 07:04:24.951000+00:00,machine-002,118.17340458268542,1785.1704114787153,66.57379497163201,0.02630130949614346,229.3321528546652
2026-04-10 07:04:26.953000+00:00,machine-002,109.50548744584799,1885.7363889999244,63.80913025670561,0.04262912255073913,221.99577731588806
2026-04-10 07:04:28.956000+00:00,machine-002,119.20311314357093,1707.520622142263,57.77308365308277,0.03840280045077143,232.41122536416523
2026-04-10 07:04:30.958000+00:00,machine-002,109.66328211551193,2137.3424342970247,60.054504616533514,0.0376457256764184,231.06267215769375
2026-04-10 07:04:32.960000+00:00,machine-002,111.61156556832712,2634.1640194809806,49.72867250904603,0.021390822582505645,227.65057645498393
2026-04-10 07:04:34.962000+00:00,machine-002,117.6750460256441,2560.8967467758625,48.68722664979367,0.03755600442396077,210.78140523130756
2026-04-10 07:04:36.965000+00:00,machine-002,115.44870700147065,2378.34137470146,45.10356145654665,0.013152008108824402,234.922566394343
2026-04-10 07:04:38.968000+00:00,machine-002,106.20742849427964,1406.235843242213,52.012316444858335,0.034980250741067996,238.59086422294595
2026-04-10 07:04:40.970000+00:00,machine-002,95.69377671169403,1522.7683633967472,65.17226769130725,0.025348638292972833,224.63759389545106
2026-04-10 07:04:42.972000+00:00,machine-002,112.04322003195898,1713.4675860379284,76.69989685418616,0.03677790839246158,211.03933054113568
2026-04-10 07:04:44.975000+00:00,machine-002,111.80504711422581,2764.161580482302,102.65828028250726,0.12963766469304727,230.8953927289336
2026-04-10 07:04:46.977000+00:00,machine-002,116.75569501103895,2494.982532395552,51.58323816362508,0.04880241298008963,228.91134301735318
2026-04-10 07:04:48.979000+00:00,machine-002,113.57416774018921,2562.5215907135134,54.34032132149207,0.027398528535333394,220.39119961388784
2026-04-10 07:04:50.980000+00:00,machine-002,118.28290739953957,2581.0894693798073,47.62679565490824,0.01778776220914267,237.13060105237707
2026-04-10 07:04:52.983000+00:00,machine-002,117.96672566879543,2685.52932198951,50.41325688628017,0.046295715597310334,230.0994599896974
2026-04-10 07:04:54.986000+00:00,machine-002,104.4128640035582,2602.9312710827708,60.959969623363,0.04112315307897483,222.9530318888571
2026-04-10 07:04:56.989000+00:00,machine-002,114.07089101610124,1502.2881431467483,62.203851192052895,0.02599088337665397,233.29240874119768
2026-04-10 07:04:58.991000+00:00,machine-002,110.1867100879257,1229.3191868716938,72.2157560216727,0.032292011666980154,224.74016785625477
2026-04-10 07:05:00.993000+00:00,machine-002,116.70092654853777,2155.2335026360925,60.18439798785303,0.028715707107599416,235.24921594241687
2026-04-10 07:05:02.995000+00:00,machine-002,119.73342027260298,2095.128142051199,73.70647252288535,0.041444449836639426,218.8286987080158
2026-04-10 07:05:04.997000+00:00,machine-002,102.62355754245159,1580.7778595445066,70.0079523850128,0.037805707024569674,223.3850851012852
2026-04-10 07:05:07+00:00,machine-002,107.36176096342815,1392.4785062168976,59.01292606292361,0.033669642819706316,230.72890696198277
2026-04-10 07:05:09.003000+00:00,machine-002,111.74352980033493,1221.8541301066107,49.67706030434246,0.04782688813055126,220.98942203384792
2026-04-10 07:05:11.006000+00:00,machine-002,101.72271138257945,1557.308693629439,57.467043010132805,0.04177151376966194,237.32749283091533
2026-04-10 07:05:13.007000+00:00,machine-002,104.80020642819161,2666.0109542704145,69.34146741828016,0.046593810195578705,215.21525056513133
2026-04-10 07:05:15.010000+00:00,machine-002,108.2946070950951,2663.6455662582994,52.23819520046829,0.03910093307874911,239.39829807419903
2026-04-10 07:05:17.011000+00:00,machine-002,101.97284898744341,1571.950298024517,92.13001368954909,0.12335037143385513,217.3538698698053
2026-04-10 07:05:19.012000+00:00,machine-002,109.11373360014016,2419.5047688817667,50.03840598320021,0.016341490900441832,228.60806281265687
2026-04-10 07:05:21.014000+00:00,machine-002,99.22080367356357,2721.5474168220726,63.77270779427256,0.04563269927342945,235.11049526469242
2026-04-10 07:05:23.016000+00:00,machine-002,103.37203434598213,2860.742468141927,48.56917932216173,0.028976025778662748,212.29466428022513
2026-04-10 07:05:25.017000+00:00,machine-002,103.81362712410476,2182.9440912379323,60.064579247599966,0.03174862600238046,211.5055346766768
2026-04-10 07:05:27.030000+00:00,machine-002,107.33014325914372,2107.1133704489894,64.5239765675208,0.04243171833625808,236.23136995370254
2026-04-10 07:05:29.035000+00:00,machine-002,97.90598500610213,2740.2340998090112,45.17924721522469,0.03563957179317135,227.585673961759
2026-04-10 07:05:31.037000+00:00,machine-002,107.2188974220739,3134.066534289471,60.84058778843023,0.030496653443672493,212.38055395866053
2026-04-10 07:05:33.040000+00:00,machine-002,109.96561047034707,1367.1199177061465,66.53293546565482,0.02067643953049688,215.3862907624982
2026-04-10 07:05:35.041000+00:00,machine-002,117.8878690882562,1369.9214221901009,52.548999925393574,0.02406347290037106,225.76315491684005
2026-04-10 07:05:37.042000+00:00,machine-002,103.37472319315644,2538.044829002482,52.25398650512699,0.03819433788143073,235.24284560791244
2026-04-10 07:05:39.044000+00:00,machine-002,104.36346818442539,1475.9608076713052,69.01964970714513,0.029047723392166498,233.12239471236546
2026-04-10 07:05:41.046000+00:00,machine-002,115.83891722997942,2832.7152289828964,60.807248873638486,0.0203968638970646,211.20497591303646
2026-04-10 07:05:43.047000+00:00,machine-002,102.08086119185079,1819.0177395177934,57.32327854056656,0.041010821510310824,230.00356433843956
2026-04-10 07:05:45.048000+00:00,machine-002,101.53530321745157,1400.6528075328843,48.7262812668779,0.029686143907046506,219.6977155381691
2026-04-10 07:05:47.050000+00:00,machine-002,117.37914408265993,1523.786573727659,58.87033298952812,0.0149545790837267,228.46480697842904
2026-04-10 07:05:49.051000+00:00,machine-002,111.85852401376926,2612.911964693152,59.168644337459824,0.04863874830613141,222.6040158033798
2026-04-10 07:05:51.054000+00:00,machine-002,110.29852992972971,3157.8929968619896,67.08118401736192,0.04089390234858811,234.7737948619137
2026-04-10 07:05:53.056000+00:00,machine-002,110.72657314552757,3088.0265049917016,54.14222940937994,0.022641161941444,216.22684189635177
2026-04-10 07:05:55.058000+00:00,machine-002,104.53341661323125,2383.172525747327,63.95289413116453,0.03641989782920819,219.20045811145377
2026-04-10 07:05:57.061000+00:00,machine-002,109.82665015639964,1662.2731347705976,73.66038582661065,0.0413976764955987,223.66439225755278
2026-04-10 07:05:59.064000+00:00,machine-002,97.20468225465065,1838.0548355326082,49.78308150335245,0.037112086273114915,238.43726381575
2026-04-10 07:06:01.066000+00:00,machine-002,103.40291075185597,1389.0207639040552,68.22650286795171,0.02537078139672542,222.11174593164696
2026-04-10 07:06:03.068000+00:00,machine-002,108.28363979682024,2911.547861284199,70.63121588825332,0.025388272031858852,236.96912487046902
2026-04-10 07:06:05.070000+00:00,machine-002,117.06210626668714,2501.191556688901,65.33728288902196,0.027049097317848367,233.90375748519315
2026-04-10 07:06:07.079000+00:00,machine-002,106.61647810220929,2043.6094165411364,70.27829965991283,0.0438867650044495,219.8990247990693
2026-04-10 07:06:09.085000+00:00,machine-002,108.49468601564469,1695.8275451805782,61.435059417392765,0.02806378817130452,225.11899965036898
2026-04-10 07:06:11.087000+00:00,machine-002,119.0527704788692,2324.7159416814347,60.04938269513187,0.014912537119700985,216.14714557248504
2026-04-10 07:06:13.089000+00:00,machine-002,111.60909584810736,3128.033896102328,79.10792333048013,0.03576062994211157,228.85823343802338
2026-04-10 07:06:15.091000+00:00,machine-002,117.74778269005395,2556.782502976305,56.183676390998166,0.04952490172981693,233.70352162496022
2026-04-10 07:06:17.093000+00:00,machine-002,107.43207716044421,1419.6056154140065,71.94868881142924,0.03037026822249582,221.59187675235023
2026-04-10 07:06:19.096000+00:00,machine-002,108.29461147343598,1861.7587924367385,62.71338483773615,0.03414563955837001,236.47084641010179
2026-04-10 07:06:21.101000+00:00,machine-002,104.1555215760428,2611.6231218372895,50.514326981258826,0.028714390035860522,232.41819075523512
2026-04-10 07:06:23.103000+00:00,machine-002,113.84043925005011,3041.830404868021,74.72470000160881,0.035596628021948455,236.49864878562414
2026-04-10 07:06:25.105000+00:00,machine-002,109.91860981194169,2965.8345566282724,65.49215242743685,0.031496079062171924,210.31774626541713
2026-04-10 07:06:27.107000+00:00,machine-002,105.30319467259032,2352.961628746958,50.06540039023189,0.04091789027466263,216.40993151809215
2026-04-10 07:06:29.108000+00:00,machine-002,99.4940166959823,2443.785388207536,70.42150814958585,0.014616057598927559,236.3184953144028
2026-04-10 07:06:31.109000+00:00,machine-002,118.28526766262473,2563.687885029939,64.9096057458572,0.03140531015418805,233.8864756861127
2026-04-10 07:06:33.110000+00:00,machine-002,113.19790768379684,1326.4842183508435,65.06724271646883,0.04921593050212469,224.7908180008757
2026-04-10 07:06:35.111000+00:00,machine-002,103.12579710483347,2897.8965730745995,58.2633941506145,0.0420323604588815,233.58176616211298
2026-04-10 07:06:37.112000+00:00,machine-002,108.06328082222721,3094.2620572913765,49.09866689541528,0.024565475089352383,210.43201132469628
2026-04-10 07:06:39.114000+00:00,machine-002,117.16481204794758,1323.2877798262145,49.40285139621315,0.02849592255482803,232.06669479921646
2026-04-10 07:06:41.115000+00:00,machine-002,114.28775211200261,1649.4504868141405,49.71339408800979,0.03130640256161898,224.06632632189192
2026-04-10 07:06:43.119000+00:00,machine-002,119.11419214837873,2935.385597405768,51.03324176587874,0.03425858395247235,221.60256887869855
2026-04-10 07:06:45.122000+00:00,machine-002,113.40653444462336,2587.0612731148117,54.35009969142634,0.03465857503145309,234.1838144659865
2026-04-10 07:06:47.125000+00:00,machine-002,117.39990455748557,1518.41424503085,50.957395893945495,0.03900799005313546,229.1608985271995
2026-04-10 07:06:49.126000+00:00,machine-002,112.4919342518987,2748.578602779603,64.24541756891162,0.04166672818232673,223.5731581311315
2026-04-10 07:06:51.129000+00:00,machine-002,97.64170607822018,2322.400794596066,48.898417657718596,0.027350871887422107,212.39667015090015
2026-04-10 07:06:53.132000+00:00,machine-002,119.00142049186614,2728.300278963356,56.58244769766788,0.019736855363341792,231.76717884032294
2026-04-10 07:06:55.133000+00:00,machine-002,105.95809638605648,3123.449952643564,71.32836657830174,0.034880253751642144,214.15571349939492
2026-04-10 07:06:57.134000+00:00,machine-002,109.19517467221914,3127.1437731399146,56.99609945907048,0.030860052461337523,234.8568659004307
2026-04-10 07:06:59.136000+00:00,machine-002,111.09646245562239,1395.0432280487755,69.90933372839217,0.04136421670687884,218.1302107356675
2026-04-10 07:07:01.139000+00:00,machine-002,115.01811322184544,2694.4651514007937,64.80147034455524,0.04324990491098927,235.87739670301391
2026-04-10 07:07:03.142000+00:00,machine-002,109.33218225145603,2590.9733792235816,58.03848561831007,0.02393835467382107,238.14622533279393
2026-04-10 07:07:05.143000+00:00,machine-002,97.79374194922141,1969.1246580092593,54.559142637072405,0.02740117157261685,219.60497687769958
2026-04-10 07:07:07.144000+00:00,machine-002,116.43467871369891,2239.5020928341146,52.43463649613242,0.043252092945027694,237.2529947697504
2026-04-10 07:07:09.145000+00:00,machine-002,102.03846866164577,2095.5192524616014,47.91364365092854,0.019368804669628786,211.82148522981115
2026-04-10 07:07:11.146000+00:00,machine-002,101.1397251599095,2401.8438650884655,48.70539684357104,0.04434857324585817,219.9509530936688
2026-04-10 07:07:13.149000+00:00,machine-002,104.39749133508745,1653.4716124635188,49.33761464569682,0.03933092823046245,238.00118862128028
2026-04-10 07:07:15.152000+00:00,machine-002,96.98957209010364,2148.196346471573,64.20775012549271,0.03400157737319688,235.73410382969152
2026-04-10 07:07:17.153000+00:00,machine-002,110.58961575074889,1450.2871352594802,71.45641032823305,0.014634279934228412,215.52207163675257
2026-04-10 07:07:19.155000+00:00,machine-002,114.14314789619871,2808.044054610493,54.939868521084236,0.039300813038150674,221.9697347131832
2026-04-10 07:07:21.157000+00:00,machine-002,119.41542593825626,3156.6182940464214,49.81596149622686,0.03441693674723219,227.52785739300384
2026-04-10 07:07:23.159000+00:00,machine-002,118.25077647216642,3198.663664262479,59.092637234505645,0.02376617587254238,239.46900761126363
2026-04-10 07:07:25.161000+00:00,machine-002,113.72695131506407,1610.6427821499742,75.91377458165884,0.04974800620913381,223.7647940173129
2026-04-10 07:07:27.163000+00:00,machine-002,105.24646246096822,3199.5907509473486,108.92153772638581,0.10151515275601584,234.82376064126507
2026-04-10 07:07:29.167000+00:00,machine-002,116.35514713860854,2106.201860598415,45.75081392773241,0.038909708450166246,212.82838730372742
2026-04-10 07:07:31.170000+00:00,machine-002,96.41523644596896,1469.7995832873657,63.608832187712295,0.04862503497025676,238.37516228585022
2026-04-10 07:07:33.174000+00:00,machine-002,96.24342071890634,3003.1714608128323,68.58300588303756,0.03779904499589238,225.19953892097388
2026-04-10 07:07:35.177000+00:00,machine-002,95.0766707900581,2274.4432790321725,78.9275706338511,0.02835867249619086,234.28641179221475
2026-04-10 07:07:37.180000+00:00,machine-002,111.2524128385788,2046.9050112415441,79.01758571169945,0.04436110041200044,217.67052644216008
2026-04-10 07:07:39.184000+00:00,machine-002,96.85636113889137,2979.0718169287366,63.810798438439974,0.04592868677616374,222.28100782959737
2026-04-10 07:07:41.187000+00:00,machine-002,110.26591741042301,2569.684751530948,63.139495369752524,0.026279281043733158,213.70647429887808
2026-04-10 07:07:43.190000+00:00,machine-002,103.36128982870196,2275.7899430453035,56.840746924998086,0.0471883083141206,213.49190715511153
2026-04-10 07:07:45.192000+00:00,machine-002,110.87132828653117,3024.9362452909613,52.3662214067383,0.012524179467325043,222.2033157599808
2026-04-10 07:07:47.222000+00:00,machine-002,114.33166229568874,2673.354560398896,63.646833401087164,0.03403530387971015,210.1196180926389
2026-04-10 07:07:49.223000+00:00,machine-002,108.701058091901,1575.4600595286915,64.95721182622162,0.027977234676247374,237.71813352230373
2026-04-10 07:07:51.226000+00:00,machine-002,116.87147080848743,1895.5747469216426,58.30852317654636,0.047819361960593776,215.98160275316943
2026-04-10 07:07:53.229000+00:00,machine-002,112.16382398777398,2191.469485986981,58.60241236480225,0.047006945468703765,210.0762754521146
2026-04-10 07:07:55.230000+00:00,machine-002,115.9918141885067,2077.5719902999476,72.54017972759304,0.028079614504565448,220.1221748693877
2026-04-10 07:07:57.233000+00:00,machine-002,109.83914698049918,1738.4434248828254,63.864713772510285,0.011288065081681006,218.9512506264314
2026-04-10 07:07:59.234000+00:00,machine-002,113.29948875409234,1708.3849877531304,56.21350718338371,0.036931637967387416,228.64163072268605
2026-04-10 07:08:01.236000+00:00,machine-002,101.07667761567228,2714.0742727408806,69.44781735075868,0.03427603073949096,238.47642632327305
2026-04-10 07:08:03.239000+00:00,machine-002,96.19214592446578,2378.2487802209025,67.96657317790341,0.032856128401921675,226.5244189298382
2026-04-10 07:08:05.243000+00:00,machine-002,113.9400893728666,2379.21572785408,74.85844620191934,0.030130228420763475,224.6165195158113
2026-04-10 07:08:07.246000+00:00,machine-002,101.18864336517271,3042.4397975215306,55.068460621466585,0.017905460066746606,235.9157385277878
2026-04-10 07:08:09.248000+00:00,machine-002,102.7836655802617,2778.199155137194,77.91757990701564,0.026652384949116724,213.18900508399872
2026-04-10 07:08:11.251000+00:00,machine-002,95.25877961691018,1644.019718519185,72.40363090510319,0.039324067240652016,234.45795398040917
2026-04-10 07:08:13.254000+00:00,machine-002,118.24116043531889,2294.6075449362415,68.37967123076056,0.046085730802610685,221.71697098685763
2026-04-10 07:08:15.258000+00:00,machine-002,110.9203120387789,3050.8853282163454,46.31869876212275,0.028689685859263944,221.50047598387908
2026-04-10 07:08:17.263000+00:00,machine-002,104.87068312216095,2762.577684032894,70.47132485424278,0.04097006700299779,232.60352480995854
2026-04-10 07:08:19.266000+00:00,machine-002,112.5812608234735,2099.1043710087115,58.36655871364604,0.04424728159907858,214.76288463112218
2026-04-10 07:08:21.269000+00:00,machine-002,115.48563624786128,1439.3226745661364,63.08250361379491,0.04421999677011754,219.93150703253184
2026-04-10 07:08:23.273000+00:00,machine-002,108.52720896430068,3015.7066195000098,58.23929650794615,0.04385495283716895,227.30164695749008
2026-04-10 07:08:25.275000+00:00,machine-002,114.86055360211444,1853.538141416549,58.93107419670875,0.04538949199325991,218.81742626712935
2026-04-10 07:08:27.279000+00:00,machine-002,102.47519551981193,1626.56891284211,67.29019358753726,0.026426284738694114,228.04073778270978
2026-04-10 07:08:29.282000+00:00,machine-002,116.53601316154023,2786.8483356093143,108.85582599836508,0.10769966825818544,226.88182222930396
2026-04-10 07:08:31.283000+00:00,machine-002,110.70326969076551,2603.828149820729,59.621380341338245,0.014609915620371155,238.50865499317032
2026-04-10 07:08:33.284000+00:00,machine-002,99.82446322932724,3180.313212515495,55.02035943563797,0.03329390174316185,215.19656041949455
2026-04-10 07:08:35.286000+00:00,machine-002,97.13406680075289,2019.19627168522,70.07700005453162,0.01504207806330677,236.61552951528776
2026-04-10 07:08:37.289000+00:00,machine-002,99.21026223633488,2685.277806268974,48.95716354514478,0.03930252029896036,225.17874685486532
2026-04-10 07:08:39.290000+00:00,machine-002,116.39292259644249,1731.7765063170878,46.734122421698565,0.04644573605569746,223.64759367989492
